"","Region","Market","Chart","Name","Unit","Year","Value"
"1112","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2018",232887
"1113","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2019",280522
"1114","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2020",386064
"1115","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2021",NA
"1116","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2022",NA
"1117","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2023",NA
"1118","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2024",NA
"1119","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2025",NA
"1120","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Amazon.com, Inc.","million USD (US$)","2026",NA
"1121","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2017",12549.012
"1122","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2018",15456.675
"1123","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2019",15544.9
"1124","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2020",15512.948
"1125","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2021",NA
"1126","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2022",NA
"1127","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2023",NA
"1128","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2024",NA
"1129","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2025",NA
"1130","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Baidu, Inc.","million USD (US$)","2026",NA
"1131","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2017",53615.686
"1132","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2018",69822.022
"1133","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2019",83545.778
"1134","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2020",108052.24
"1135","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2021",NA
"1136","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2022",NA
"1137","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2023",NA
"1138","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2024",NA
"1139","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2025",NA
"1140","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","JD.com, Inc.","million USD (US$)","2026",NA
"1141","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2017",1216.542
"1142","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2018",1440.618
"1143","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2019",2297.907
"1144","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2020",4145.498
"1145","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2021",NA
"1146","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2022",NA
"1147","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2023",NA
"1148","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2024",NA
"1149","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2025",NA
"1150","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","MercadoLibre, Inc.","million USD (US$)","2026",NA
"1151","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2017",96016
"1152","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2018",110175
"1153","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2019",125502
"1154","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2020",143015
"1155","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2021",NA
"1156","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2022",NA
"1157","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2023",NA
"1158","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2024",NA
"1159","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2025",NA
"1160","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Microsoft Corp.","million USD (US$)","2026",NA
"1161","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2017",258.067
"1162","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2018",1982.767
"1163","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2019",4362.159
"1164","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2020",8619.218
"1165","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2021",NA
"1166","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2022",NA
"1167","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2023",NA
"1168","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2024",NA
"1169","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2025",NA
"1170","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Pinduoduo, Inc.","million USD (US$)","2026",NA
"1171","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2017",8420.312
"1172","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2018",9975.079
"1173","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2019",11595.857
"1174","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2020",13459.582
"1175","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2021",NA
"1176","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2022",NA
"1177","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2023",NA
"1178","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2024",NA
"1179","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2025",NA
"1180","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Rakuten Group, Inc.","million USD (US$)","2026",NA
"1181","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2017",7611.298
"1182","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2018",8124.969
"1183","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2019",8758.958
"1184","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2020",9736.725
"1185","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2021",NA
"1186","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2022",NA
"1187","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2023",NA
"1188","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2024",NA
"1189","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2025",NA
"1190","United Kingdom","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Z Holdings Corp.","million USD (US$)","2026",NA
